回测开始,回测结束,P1_上轨偏移(%),P2_下轨偏移(%),负乖离要求(<-%),绝对盈亏(元),总收益率(%),总交易笔数,胜率(%)
2026-01-01,2026-4-12,6.0,13.0,12.0,78636.0,7.86,8,25.0
2026-01-01,2026-4-12,4.0,13.0,12.0,78636.0,7.86,8,25.0
2026-01-01,2026-4-12,4.0,13.0,12.0,78636.0,7.86,8,25.0
2026-01-01,2026-4-12,5.0,13.0,12.0,78636.0,7.86,8,25.0
2026-01-01,2026-4-12,5.0,13.0,12.0,78636.0,7.86,8,25.0
2026-01-01,2026-4-12,7.0,13.0,12.0,78636.0,7.86,8,25.0
2026-01-01,2026-4-12,18.0,12.0,12.0,77939.0,7.79,8,0.0
2026-01-01,2026-4-12,10.0,12.0,12.0,77939.0,7.79,8,0.0
2026-01-01,2026-4-12,20.0,12.0,12.0,77939.0,7.79,8,0.0
2026-01-01,2026-4-12,13.0,12.0,12.0,77939.0,7.79,8,0.0
2026-01-01,2026-4-12,12.0,12.0,12.0,77939.0,7.79,8,0.0
2026-01-01,2026-4-12,11.0,12.0,12.0,77939.0,7.79,8,0.0
2026-01-01,2026-4-12,16.0,12.0,12.0,77939.0,7.79,8,0.0
2026-01-01,2026-4-12,14.0,12.0,12.0,77939.0,7.79,8,0.0
2026-01-01,2026-4-12,19.0,12.0,12.0,77939.0,7.79,8,0.0
2026-01-01,2026-4-12,15.0,12.0,12.0,77939.0,7.79,8,0.0
2026-01-01,2026-4-12,17.0,12.0,12.0,77939.0,7.79,8,0.0
2026-01-01,2026-4-12,6.0,19.0,10.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,9.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,7.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,8.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,7.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,6.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,5.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,4.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,6.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,5.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,4.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,11.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,5.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,8.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,9.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,10.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,11.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,12.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,7.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,13.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,12.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,14.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,15.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,15.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,4.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,14.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,6.0,19.0,13.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,5.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,5.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,8.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,11.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,15.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,11.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,14.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,13.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,10.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,9.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,8.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,12.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,10.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,13.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,8.0,19.0,4.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,6.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,5.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,9.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,4.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,8.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,7.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,6.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,12.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,14.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,9.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,8.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,10.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,11.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,12.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,13.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,4.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,12.0,19.0,4.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,6.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,7.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,14.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,15.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,15.0,19.0,15.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,9.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,10.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,11.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,12.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,13.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,14.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,18.0,19.0,15.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,11.0,19.0,7.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,7.0,19.0,6.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,8.0,19.0,5.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,9.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,14.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,15.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,15.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,14.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,13.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,7.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,12.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,11.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,10.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,8.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,10.0,19.0,4.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,7.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,6.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,5.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,14.0,19.0,4.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,6.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,5.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,4.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,19.0,19.0,4.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,19.0,19.0,5.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,13.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,12.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,11.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,10.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,20.0,19.0,10.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,20.0,19.0,11.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,15.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,14.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,20.0,19.0,12.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,20.0,19.0,13.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,20.0,19.0,14.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,20.0,19.0,15.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,13.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,5.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,6.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,12.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,11.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,10.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,7.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,8.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,9.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,4.0,19.0,8.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,13.0,19.0,9.0,77206.0,7.72,1,0.0
2026-01-01,2026-4-12,19.0,19.0,6.0,77206.0,7.72,1,0.0
